smiles,pic50
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,7.102372908709558
COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,5.7447274948966935
Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.394694953858891
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,6.3872161432802645
COc1cc2c(N3CCN(C(=S)NCc4ccc(-c5cccnc5)cc4)CC3)ncnc2cc1OCCN1CCCCC1,5.284832642151542
Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,7.301029995663981
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCCNC(=O)OC(C)(C)C)nc3n2)CC1,5.376750709602099
O=C(Nc1cccc(C#Cc2ccc3nccn3n2)c1)c1ccc(F)c(Cl)c1,5.571217488503046
O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(c2ncnc3n[nH]cc23)CC1,6.769551078621726
Cc1ccc(NC(=O)Nc2ccc(-c3cc(-c4ccccc4)nc4noc(N)c34)cc2)cc1,5.8996294548824375
CCOc1ccc(C(=O)Oc2ccc3[nH]c(C(=O)c4cc5ccccc5[nH]4)cc3c2)cc1,5.886056647693163
Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC4CCCC4)ccc2N3)cc1O,8.962573502059376
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(N)=O)nc3n2)CC1,5.619788758288394
COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1,8.229147988357855
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,8.301029995663981
COc1cc(-c2nc(-c3c[nH]c4cc(F)ccc34)c[nH]c2=O)cc(OC)c1OC,4.251811972993799
Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC5(O)CCCCC5C4)ccc2N3)cc1O,8.920818753952375
COc1ccc2[nH]c(C(=O)c3cc4cc(OC)ccc4[nH]3)cc2c1,4.698970004336019
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(B(O)O)cnc3N)cc2)c1,7.236572006437063
CCN(Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2)CC(C)O,8.809668301829708
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2cccc2CN2CCN(C)CC2)c(C)c1)c1ccccc1,6.686132779630847
CNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,8.546681659952963
Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(C(=O)N=S(C)(C)=O)cnc4N)cc3c2)c1,8.096910013008056
Cc1cccc(NC(=O)Nc2ccc(C#Cc3ccc4nccn4n3)cc2)c1,7.154901959985743
O=C(Nc1ccccc1)Nc1ccc(C#Cc2ccc3nccn3n2)cc1,6.732828271596986
Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)s1,4.327902142064283
COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12.Cl,7.522878745280337
CC1(C)OB(c2cnc(N)c(-c3cc4cc(NC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)ccc4s3)c2)OC1(C)C,7.6777807052660805
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(OCCN4CCN(C)CC4)c3)nnc2c1,7.1605219526258015
COCCOc1ccc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2c1,5.903089986991944
COc1cc(OC)c2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2c1,7.958607314841775
CSc1ccc2c(c1)ncn2-c1ccccc1,6.130768280269024
COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3cc(C(F)(F)F)ccc3F)c2)c1,7.3979400086720375
Oc1ccc(-n2cnc3ccccc32)cc1,5.7447274948966935
CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3)cc2C(F)(F)F)CC1,5.96537154337468
C=CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,6.119186407719209
CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cnc5cc(CO)c(CO)cc45)C3)c2)c1,7.958607314841775
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,8.42021640338319
CNc1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2ccccc12,7.522878745280337
Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1ncc(-c2cccnc2)s1,5.4089353929735005
COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(C)cc4)ccc3s2)c1,7.920818753952375
COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,8.744727494896694
CCN(CC)CCCOc1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,6.443697499232712
c1ccc(-n2cnc3ccccc32)cc1,5.031517051446065
c1ccc(-c2[nH]nc3c2oc2ccccc23)cc1,6.0
c1ccc2c(-c3nc4ccc(OCCCN5CCCC5)cc4[nH]3)n[nH]c2c1,6.356547323513812
CCOc1cc2ncnc(N3CCN(C(=S)NCc4ccccc4)CC3)c2cc1OC,9.823908740944319
COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1,5.721246399047171
COC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)c1)C2,7.823908740944319
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,4.769551078621726
COc1cc(C2=C(c3c[nH]c4ccc(F)cc34)C(=O)NC2=O)cc(OC)c1OC,5.573976984310124
Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(B5OC(C)(C)C(C)(C)O5)cnc4N)cc3c2)c1,8.0
CCN(Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2)CC(C)O,8.75448733218585
CN1CCN(Cc2ccc3nc(-c4c(N)c5ccccc5[nH]c4=O)[nH]c3c2)CC1,8.698970004336019
COc1cc(-c2nc(-c3cnc4ccccc4c3)c[nH]c2=O)cc(OC)c1OC,4.585026652029182
Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCc3ccc(F)cc3)ccc1N2,8.71669877129645
CCN(CCO)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,8.958607314841775
COc1ccc(-c2cc3c(s2)Cc2c(-c4ccc(OC)cc4)n[nH]c2-3)cc1,6.499763525174361
CCn1c(=O)n(C)c2cc3c(N4CCN(C(=S)NCc5ccccc5)CC4)ncnc3cc21,6.853871964321762
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCCN4CCN(C)CC4)cc3)nnc2c1,7.298432014944073
NC(=O)c1ccc(-n2cnc3ccccc32)cc1,4.638272163982407
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2cccc2CN(C)C)nc1)c1ccccc1,7.585026652029182
CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,7.0
COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc3c([nH]2)CCCC3)cc1,4.026825947317028
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2cncnc2)n1,7.657577319177793
COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCC1,6.774690718274137
Nc1c(-c2nc3ccc(N4CCOCC4)cc3[nH]2)c(=O)[nH]c2ccncc12,7.7447274948966935
COCCOc1cc2ncnc(Oc3cnn(CC(=O)Nc4cccc(OC)c4)c3)c2cc1OC,9.522878745280337
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,6.619788758288394
Cc1ccc(NC(=O)c2ccc(C(=O)NO)cc2)cc1Nc1ncc(-c2cccnc2)s1,5.6777807052660805
COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,6.886056647693163
COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)ncnc2cc1OC,7.698970004336019
Oc1cc2ncn(-c3ccccc3)c2cc1O,5.638272163982407
Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNc3ccccc3)ccc1N2,7.219682687859849
COc1cc(C2=C(c3cn(CC(O)CO)c4ccccc34)CNC2=O)cc(OC)c1OC,4.3979400086720375
Cc1[nH]c2c(c1C(=O)N1CCC(N3CCCCC3)CC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,7.3872161432802645
COc1ccc2c(Oc3ccc(CC(=O)Nc4cc(C)nn4C)c(OC)c3)ccnc2c1,8.301029995663981
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(CC)c3n2)cc1,6.823908740944319
COc1cc2c(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)ncnc2cc1OC(C)C,6.1938200260161125
COc1cc(OC)cc(-c2cc3cnc(NCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,4.494850021680094
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.309803919971486
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCn1ccnn1,6.42021640338319
Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCCC4)c3C(N)=O)cc2)cc1,7.920818753952375
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN(C)C)nc1)c1ccccc1,7.494850021680094
COc1ccc2c(Oc3ccc(CC(=O)Nc4[nH]nc(C)c4C)c(OC)c3)ccnc2c1,8.397940008672037
CCCOC1CCCN(Cc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)c(C)cc4F)ccnc2N3)C1,8.732828271596986
CC(C)(C)NC(=O)Nc1nc2nc(NCCCN3CCOCC3)ncc2cc1-c1c(Cl)cccc1Cl,6.075720713938118
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,5.481486060122113
COc1cc2c(N3CCN(C(=S)NCc4ccc(C)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,6.853871964321762
Cc1cccc(NC(=O)Nc2ccc(C#Cc3ccc4nc(N)cn4n3)cc2)c1,6.6439741428068775
CCn1c(=O)n(CC)c2cc3c(N4CCN(C(=O)Nc5ccc(Oc6ccccc6)cc5)CC4)ncnc3cc21,6.107905397309519
Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC4CCC4)ccc2N3)cc1O,8.756961951313706
Cc1cccc(NC(=O)Nc2ccc(-c3cc(C(=O)N=S(=O)(CCCO)CCCO)cnc3N)cc2)c1,7.080921907623926
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC,6.568636235841013
CCOP(=O)(OCC)c1cnc(N)c(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c1,7.086186147616283
COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(Cl)cc3)c1C2,6.18111458540599
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5.730487055782084
Cc1ccc(C(=O)NCc2ccccc2)cc1NC(=O)c1cnn2ccccc12,7.920818753952375
Cc1cccc(C(=O)Nc2ccc3sc(-c4cccnc4N)cc3c2)c1,5.893469146177619
COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2ccccn2)C3)cc(OC)c1OC,5.549750891680639
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,7.187086643357144
Nc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1[N+](=O)[O-],8.920818753952375
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C)c3)c1C2,7.920818753952375
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,5.653647025549361
Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.4089353929735005
Cc1ccc(NC(=O)Nc2ccc(C#Cc3ccc4nccn4n3)cc2)cc1,7.173925197299173
N#C/C(=C\c1c[nH]c2ccccc12)C(=O)c1ccc(O)c(O)c1,6.0
COC(=O)c1cnc(N)c(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,8.154901959985743
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,4.995678626217358
Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,5.568636235841013
COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc5ccccc5o4)ccc3s2)c1,6.028724151261895
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2,4.7447274948966935
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,5.251811972993799
Cc1cc(-c2cnc3cc(-c4ccc(N5CCNCC5)cc4)ccn23)c2ccccc2n1,5.903089986991944
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCC(F)(F)C1,7.5376020021010435
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,5.173925197299174
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,5.638272163982407
CCN(CC)CCOc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,6.987162775294828
COC(=O)CCCC[S@](C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4cc(C)ccc4F)ccc3s2)c1,8.522878745280337
CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(S(=O)(=O)N(CC)CC)cc21,6.402304814074488
CCn1cnc2cc3c(N4CCN(C(=S)NCc5ccccc5)CC4)ncnc3cc21,5.568636235841013
Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)cc1,7.920818753952375
COc1cc(N(C)c2nc(C)nc3oc(C)cc23)cc(OC)c1OC,6.779891911959945
Cc1cc2ncc(-c3ccccc3)nc2cc1C,5.187086643357144
Cc1ccc2c(c1)ncn2-c1ccccc1,5.356547323513812
CN1CCN(c2ccccc2CNC(=O)c2ccc(F)c(NC(=O)c3cnc4cc(-c5cccnc5)ccn34)c2)CC1,8.102372908709558
CC(C)c1cccc(NC(=O)c2cccc(N3CCc4ccncc4C3)c2)c1,7.3979400086720375
COc1cc2ncn(-c3ccccc3)c2cc1OC,5.920818753952375
COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@H]5F)c4n3)cnc2c1,7.200659450546418
COc1cc2c(N3CCN(C(=S)NCc4ccc(Cl)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,7.698970004336019
COCCOc1ccn2c(-c3ccc4cccc(O[C@H]5CCCNC5)c4n3)cnc2c1,8.301029995663981
c1ccc(-n2cnc3cc(OCCCN4CCOCC4)ccc32)cc1,6.769551078621726
COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4ccc(F)c(Cl)c4)ccc3s2)c1,7.6020599913279625
COc1cc2c(N3CCN(C(=S)Nc4ccncc4)CC3)ncnc2cc1OCCN1CCCCC1,6.3979400086720375
COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)cc1,5.511449283499556
COc1cc2ncnc(N3CCN(C(=S)Nc4ccc(C(C)(C)C)cc4)CC3)c2cc1OC,6.5376020021010435
COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,4.667561540084395
COc1cc2nccc(Oc3cccc([N+](=O)[O-])c3)c2cc1OC,6.154901959985743
Cn1c(-c2c(O)c3ccccc3[nH]c2=O)nc2ccccc21,5.958607314841775
Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,6.468521082957745
CNc1ccc2c(N)c(-c3nc4ccc(N5CCN(C)CC5)cc4[nH]3)c(=O)[nH]c2c1,8.045757490560675
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.221848749616356
Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(OCC5CCC5)C4)ccc2N3)cc1O,8.416801226031378
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2[nH]c(C(=O)N3CCN(C)CC3)cc2c1)c1ccccc1,7.657577319177793
Cc1[nH]c2c(c1C(=O)NCCc1ccccn1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,6.79317412396815
Cc1cccc(NC(=O)Nc2ccc(N3CCc4ccncc4C3)cc2C)c1,5.978810700930062
COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4ccccc4)ccc3s2)c1,6.649751981665837
CC(C)(C)NC(=O)Nc1nc2cc(N)ncc2cc1-c1c(Cl)cccc1Cl,5.7447274948966935
Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1N1CCc2nc(N)ncc2C1,7.522878745280337
CCN(C)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,9.312471038785366
c1ccc(-n2cnc3cc(OCC4CO4)ccc32)cc1,6.494850021680094
COC(=O)N1CCc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2C1,6.125518182300533
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCn1nccn1,6.2839966563652006
Cc1cccc(NC(=O)Nc2ccc3sc(-c4cc(B(O)O)cnc4N)cc3c2)c1,7.031517051446065
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(C(F)(F)F)c3)c1C2,9.0
Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,5.6020599913279625
Cc1[nH]c2c(c1C(=O)NCCO)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,7.886056647693163
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cccc(Cl)c1Cl,5.645891560852599
N#Cc1ccc2c(c1)NC(=O)c1c(Nc3ccc(Br)c(O)c3)ccnc1N2,8.292429823902063
Oc1ccc2c(c1)ncn2-c1ccccc1,6.356547323513812
COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OC,6.376750709602099
COc1cc2ncnc(N3CCN(C(=S)Nc4ccc(Cl)cc4)CC3)c2cc1OC,6.102372908709558
CC(=O)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.2839966563652006
CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)no1,9.397940008672037
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Cl)c(Cl)c4)CC3)c2cc1OC,5.920818753952375
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(Cn2cccc2CN2CCN(C)CC2)cc1)c1ccccc1,7.167491087293763
COc1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,5.460923901207224
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,7.372736583431779
CS(C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc(C(F)(F)F)ccc4F)ccc3s2)c1,6.892790030352131
COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OCCCN3CCN(C)CC3)c(OC)cc12,5.292429823902063
COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,6.2441251443275085
COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCn1nccn1,6.0254883072626715
COc1ccc(Nc2ncc3c(n2)CCN(C(=O)c2cccnc2)C3)cc1OC,6.7544873321858505
Cc1cc(C)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,4.276544327964814
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1ccc[nH]1,4.379863945026242
CCOC1CCCN(Cc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)c(C)cc4F)ccnc2N3)C1,8.651695136951838
CC1(C)OB(c2cnc(N)c(-c3cc4cc(NC(=O)Nc5ccc(F)c(Cl)c5)ccc4s3)c2)OC1(C)C,7.431798275933005
CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2cccc(F)c21,7.2076083105017466
O=c1[nH]c2ccccc2c(O)c1-c1nc2ccccc2[nH]1,6.403402904373539
CCN(CC)CCCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3cc(OC)cc(OC)c3)cc2cn1,5.585026652029182
COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,7.920818753952375
COc1ccc2c(-c3c[nH]c(=O)c(-c4cc(OC)c(OC)c(OC)c4)n3)c[nH]c2c1,5.698970004336019
COC(=O)CCCCS(=O)(CCCCC(=O)OC)=NC(=O)c1cnc(N)c(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c1,7.055517327849832
O=C(O)c1cc2c(cc1O)ncn2-c1ccccc1,5.366531544420414
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCCCC1,6.6020599913279625
O=c1[nH]c2cnccc2c(O)c1-c1nc2ccccc2[nH]1,5.798602875679548
CCCCNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,8.525783735923746
COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCCC1,6.756961951313706
O=C(Nc1ccc(Oc2ncnc3sccc23)cc1)Nc1cccc(Br)c1,6.2441251443275085
Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3)c2)n(C)n1,7.6777807052660805
COc1cc(-c2nc(-c3cccc(Cl)c3)c[nH]c2=O)cc(OC)c1OC,6.096910013008056
COc1cc2c(N3CCN(C(=S)NCc4cccnc4)CC3)ncnc2cc1OCCN1CCCCC1,6.1487416512809245
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.920818753952375
COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OCCOC,6.214670164989233
N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(F)c(F)c3)ccnc1N2,8.322393047279506
COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3cccc(OC)c3)c2)c1,8.045757490560675
COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@H]5F)c4n3)cnc2c1,7.154901959985743
CC(C)(C)c1cc(NC(=O)c2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1,5.125518182300533
Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC(C)C3CC=CCC3)ccc1N2,8.779891911959945
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)cc21,5.853871964321762
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)cn1,8.522878745280337
